longitude,latitude,code,name,type,phone,dates_open,comments,num_sites,elevation,amenities,state,nearest_town_distance,nearest_town_bearing,city,location
-81.274,24.66,BAHI,Bahia Honda State Park,SP,305.872.2353,all year,,,,E DP DW SH RS PA,FL,5,E,Big Pine Key,POINT(-81.274 24.66)
-81.267,26.226,BEAR,Bear Island - Big Cypress WMA,SFW,,,,,,NH ND NS NR,FL,16.2,SE,Immokalee,POINT(-81.267 26.226)
-80.708,26.7,BELL,Belle Glade Marina Campground,CP,561.996.6322,,,,,E DP DW SH NR,FL,2.7,NW,Belle Glade,POINT(-80.708 26.7)
-81.784,28.985,BIGB,Big Bass,NF,352.669.3153/850.523.8500,,,34,,NH DP NR L$,FL,8.1,NW,Umatilla,POINT(-81.784 28.985)
-87.404,30.322,BIGL,Big Lagoon State Park,SP,850.492.1595,all year,,,,E DP 50ft DW SH RS PA,FL,13.1,SW,Pensacola,POINT(-87.404 30.322)
-81.756,29.051,BIGS,Big Scrub,NF,352.669.3153/850.523.8500,all year,,50,,NH RS,FL,10,NW,Umatilla,POINT(-81.756 29.051)
-86.883,30.708,BLAC,Blackwater River State Park,SP,850.983.5363,all year,they pick up trash every morning from your site!,,,WES DP 50ft FT DW SH RS PA,FL,10.7,NE,Milton,POINT(-86.883 30.708)
-87.416,30.385,BLUE,Blue Angel Naval Military - Pensacola NAS,MIL,850.453.9435,,voted best - military only - do not use our lat/lon - contact them for directions and info,,,RS,FL,12.1,W,Pensacola,POINT(-87.416 30.385)
-81.334,28.952,BLUE,Blue Spring State Park,SP,850.492.1595,all year,,,,E DP 45ft DW SH RS PA,FL,2.1,W,Orange City,POINT(-81.334 28.952)
-81.652,29.098,BUCL,Buck Lake,NF,352.669.3153/850.523.8500,,,15,,NR,FL,9.2,N,Altoona,POINT(-81.652 29.098)
-81.434,29.423,BULL,Bull Creek County Campground,CP,386.313.4020,,,,,E DP DW SH,FL,11,W,Bunnell,POINT(-81.434 29.423)
-81.23,25.891,BURN,Burns Lake - Big Cypress National Preserve,NP,239.695.1201,,,14,,NH ND VT NW NS NR,FL,4.6,E,Ochopee,POINT(-81.23 25.891)
-84.988,30.277,CAME,Camel Lake,NF,850.643.2282/850.523.8500,all year,,,,E DW SH NR L$,FL,10.7,S,Bristol,POINT(-84.988 30.277)
-81.989,29.954,CAMP,Camp Blanding RV Military,MIL,,,military only - do not use our lat/lon - contact them for directions and info,,,RS,FL,7.3,E,Starke,POINT(-81.989 29.954)
-80.321,26.004,CBSM,CB Smith Park,CP,,,,,,E DP DW SH,FL,0.7,SW,Pembroke Pines,POINT(-80.321 26.004)
-82.576,28.715,CHAS,Chassahowitzka,CP,352.382.2200,,,,,E DP DW SH,FL,5.2,SE,Homosassa,POINT(-82.576 28.715)
-84.853,30.701,CHAT,Chattahoochee City Park,CP,850.663.8000,,,,,WES DW SH,FL,0.7,SW,Chattahoochee,POINT(-84.853 30.701)
-81.505,28.625,CLAR,Clarcona Horse Park,CP,407.886.6255,,,,,E DW SH,FL,4.3,S,Apopka,POINT(-81.505 28.625)
-81.551,28.979,CLEA,Clearwater Lake,NF,352.669.3153/850.523.8500,all year,,62,,NH DP DW SH RS,FL,0.6,SW,Paisley,POINT(-81.551 28.979)
-84.482,30.454,COE,Coe Landing,CP,850.350.9560,,,,,E DP DW SH,FL,12,W,Tallahassee,POINT(-84.482 30.454)
-81.59,25.992,COLL,Collier - Seminole State Park,SP,239.394.3397,all year,,,,E 55ft DW SH RS PA,FL,16.4,SE,Naples,POINT(-81.59 25.992)
-82.487,27.827,COON,Coons Creek Military - MacDill AFB,MIL,,,military only - do not use our lat/lon - contact them for directions and info,,,RS,FL,8.7,S,Tampa,POINT(-82.487 27.827)
-85.073,30.052,COTT,Cotton Landing,NF,850.643.2282,all year,primitive,10,,NH ND PT NW NS NR N$,FL,6,W,Sumatra,POINT(-85.073 30.052)
-82.206,28.565,CROO,Crooked River - Withlacoochee State Forest,SF,352.754.6896,,,26,,NH FT DW SH NR L$,FL,4.8,N,Ridge Manor,POINT(-82.206 28.565)
-80.983,24.743,CURR,Curry Hammock State Park,SP,305.289.2690,all year,,,,E DP DW SH RS PA,FL,0.6,SE,Marathon,POINT(-80.983 24.743)
-82.211,28.571,CYPR,Cypress Glen - Withlacoochee State Forest,SF,352.754.6896,,,34,,WE FT DW SH NR,FL,5.3,N,Ridge Manor,POINT(-82.211 28.571)
-85.2,30.142,DEAD,Dead Lakes State Rec Area,SP,850.639.2702,,,,,E DP DW SH NR L$,FL,2,N,Wewahitchka,POINT(-85.2 30.142)
-86.499,30.411,DEST,Destin Army Infantry Center Military,MIL,850.837.6423,all year,voted best - military only - do not use our lat/lon - contact them for directions and info,46,,WE DP FT DW SH RS,FL,1.2,N,Destin,POINT(-86.499 30.411)
-80.504,27.817,DONA,Donald MacDonald Campgrounds,CP,772.589.0087,,,29,,NH ND DW SH,FL,2,W,Sebastian,POINT(-80.504 27.817)
-84.742,29.722,DRJU,Dr. Julian G. Bruce State Park,SP,850.927.2111,,,60,,WE DP SH RS,FL,14.5,E,Appalachicola,POINT(-84.742 29.722)
-82.466,27.739,EGSI,E G Simmons County Park,CP,813.671.7655,,,,,E DP DW SH,FL,2.4,NW,Ruskin,POINT(-82.466 27.739)
-80.16,26.172,EASP,Easterlin Park,CP,954.357.5190,,,,,WES DP FT DW SH,FL,,,,POINT(-80.16 26.172)
-82.16,27.928,EDWA,Edward Medard,CP,813.757.3802,,,,,E DP DW SH NR L$,FL,6.9,SW,Plant City,POINT(-82.16 27.928)
-86.53,30.46,EGLI,Eglin AFB Military,MIL,850.883.1243,,2 camps - military only - do not use our lat/lon - contact them for directions and info,,,RS,FL,,,,POINT(-86.53 30.46)
-85.528,30.73,FALL,Falling Waters State Park,SP,850.638.6130,all year,,,,E DP 45ft DW SH RS PA,FL,3.7,S,Chipley,POINT(-85.528 30.73)
-81.673,29.103,FARL,Farles Prairie,NF,352.669.3153/850.523.8500,,,25,,NR,FL,9.6,N,Altoona,POINT(-81.673 29.103)
-81.267,29.67,FAVE,Faver - Dykes State Park,SP,904.794.0997,all year,,,,E DP SH RS PA,FL,15.8,S,St. Augustine,POINT(-81.267 29.67)
-81.319,26.938,FISH,Fisheating Creek Campground,SFW,863.675.5999,,3 camp areas - concessionaire operated,120,,WES DP FT DW SH RS,FL,0.6,S,Palmdale,POINT(-81.319 26.938)
-80.943,25.137,FLAM,Flamingo - Everglades National Park,NP,239.695.0124,all year,,,,NH DP RS,FL,,,,POINT(-80.943 25.137)
-85.212,30.808,FLOR,Florida Caverns State Park,SP,850.482.9598,all year,,,,WES DP 40ft DW SH RS PA,FL,2.5,N,Marianna,POINT(-85.212 30.808)
-81.918,29.269,FORE,Fore Lake,NF,352.625.2520/850.523.8500,,,100,,NH DP DW SH NR,FL,9.2,NE,Silver Springs,POINT(-81.918 29.269)
-81.434,30.668,FORC,Fort Clinch State Park,SP,904.277.7274,all year,,,,E DP 45ft DW SH RS PA,FL,1.7,E,Fernandina Bea,POINT(-81.434 30.668)
-82.733,27.614,FORD,Fort Desoto County Park,CP,727.893.9185,,,238,,WE DP DW SH,FL,5.4,S,Tierra Verde,POINT(-82.733 27.614)
-87.274,30.323,FORP,Fort Pickens - Gulf Islands National Seashore,NP,850.934.2622,all year,,,,E SH RS PA,FL,7.4,W,Pensacola Beach,POINT(-87.274 30.323)
-86.432,30.497,FRED,Fred Gannon Rocky Bayou State Park,SP,850.833.9144,,,,,NR,FL,3.3,SE,Niceville,POINT(-86.432 30.497)
-81.109,29.438,GAMB,Gamble Rogers State Park,SP,386.517.2086,all year,,34,,E DP DW SH RS PA,FL,2.8,SE,Flagler Beach,POINT(-81.109 29.438)
-83.093,30.439,GIBS,Gibson,CP,386.792.3098,,,,,,FL,10.2,SW,Jasper,POINT(-83.093 30.439)
-81.961,29.847,GOLD,Gold Head Branch State Park,SP,352.473.4701,all year,,,,E RS PA,FL,6,NE,Keystone Heights,POINT(-81.961 29.847)
-81.927,29.29,GORE,Gores Landing County Park,CP,352.671.8560,,,,,NH ND NS,FL,9.4,NE,Silver Springs,POINT(-81.927 29.29)
-82.94,29.78,GORN,Gornto Springs County Park,CP,352.498.1239,,,24,,E FT NW NS L$,FL,4.9,W,Bell,POINT(-82.94 29.78)
-86.157,30.329,GRAY,Grayton Beach State Park,SP,850.231.4210,all year,,,,WES DP DW SH RS PA,FL,6.3,SE,Santa Rosa Beach,POINT(-86.157 30.329)
-84.572,30.42,HALL,Hall Landing,CP,850.350.9560,,tent only,,,NH ND FT DW SH NR L$,FL,17.4,W,Tallahassee,POINT(-84.572 30.42)
-81.404,30.372,HANN,Hanna City Park,CP,904.249.4700,,lots of trees,300,,E DP DW SH,FL,15.3,E,Jacksonville,POINT(-81.404 30.372)
-82.951,29.674,HART,Hart Springs,CP,352.463.3444,,,,,WES DP SH,FL,5.9,N,Fanning Springs,POINT(-82.951 29.674)
-80.961,28.607,HATB,Hatbill County Park,CP,321.264.5037,,,,,NH ND NS,FL,5.9,NE,Christmas,POINT(-80.961 28.607)
-86.447,30.385,HEND,Henderson Beach State Park,SP,850.837.7550,all year,,,,E DP DW SH RS PA,FL,3,E,Destin,POINT(-86.447 30.385)
-85.014,29.989,HICK,Hickory  Landing,NF,850.643.2282/850.523.8500,all year,,20,,NH ND NS NR L$,FL,3,SW,Sumatra,POINT(-85.014 29.989)
-84.497,30.462,HIGB,High Bluff Landing - Lake Talquin State Forest,SF,850.487.3766,all year,,34,,NH ND FT NS NR L$,FL,13,W,Tallahassee,POINT(-84.497 30.462)
-81.515,27.471,HIGH,Highlands Hammock State Park,SP,863.386.6094,all year,,,,E DP DW SH RS PA,FL,4.9,W,Sebring,POINT(-81.515 27.471)
-82.224,28.145,HILL,Hillsborough River State Park,SP,813.987.6771,all year,,,,E DP 60ft DW SH RS PA,FL,7.5,NE,Thonotosassa,POINT(-82.224 28.145)
-82.95,29.558,HINT,Hinton Landing County Park,CP,352.498.1239,,,,,E NS L$,FL,3.6,SE,Old Town,POINT(-82.95 29.558)
-84.654,30.082,HITC,Hitchcock Lake,,850.643.2282,all year,,,,NH ND NS N$,FL,15.8,N,Carrabelle,POINT(-84.654 30.082)
-82.239,28.619,HOGI,Hog Island - Withlacoochee State Forest,SF,352.754.6896,,,20,,NH DP FT DW SH NR L$,FL,8.3,SW,Bushnell,POINT(-82.239 28.619)
-82.381,28.803,HOLD,Holder Mine - Withlacoochee State Forest,SF,352.754.6896,,,13,,NH DP FT DW SH NR,FL,3.7,SW,Inverness,POINT(-82.381 28.803)
-81.361,28.973,HONT,Hontoon Island State Park,SP,386.736.5309,all year,take passenger ferry - walk .3 miles to sites,,,NH RS PA,FL,5.2,SW,DeLand,POINT(-81.361 28.973)
-81.692,29.277,HOPK,Hopkins Prairie,NF,352.625.2520/850.523.8500,,,21,,NH NR,FL,27.7,E,Ocala,POINT(-81.692 29.277)
-83.293,29.44,HORS,Horseshoe Beach County Park,CP,,,restrooms decrepit?,,,E DW SH L$,FL,0.4,W,Horseshoe Beach,POINT(-83.293 29.44)
-81.421,30.409,HUGE,Huguenot City Park,CP,904.251.3335,,SItes very close no shade,40,,NH DP FT DW SH,FL,1.2,NE,Mayport,POINT(-81.421 30.409)
-86.697,30.409,HURL,Hurlburt Field Military,MIL,850.884.6939,,military only - do not use our lat/lon - contact them for directions and info,,,E DP FT DW SH RS,FL,1.1,S,Hurlburt Field,POINT(-86.697 30.409)
-80.97,27.06,INDI,Indian Prairie Canal RA,CP,863.946.0771,,,10,,NH ND NS N$,FL,15.4,SW,Okeechobee,POINT(-80.97 27.06)
-81.682,30.22,JACK,Jacksonville NAS RV Military,MIL,904.542.5898,,military only - do not use our lat/lon - contact them for directions and info,,,RS,FL,7.9,S,Jacksonville,POINT(-81.682 30.22)
-80.595,28.406,JETT,Jetty Park,CP,321.783.7111,,,150,,WE DP DW SH,FL,1.3,NE,Cape Canaveral,POINT(-80.595 28.406)
-80.41,25.127,JOHN,John Pennekamp - Coral Reef State Park,SP,305.451.1202,all year,,,,WES 55ft DW SH RS PA,FL,3.7,NE,Key Largo,POINT(-80.41 25.127)
-80.101,27.003,JONA,Jonathan Dickinson State Park,SP,772.546.2771,all year,,,,E DP DW SH RS PA,FL,16.3,SE,Stuart,POINT(-80.101 27.003)
-81.71,29.182,JUNI,Juniper Springs,NF,352.625.2520/850.523.8500,all year,,159,,NH DP DW SH RS PA,FL,,,,POINT(-81.71 29.182)
-86.645,30.894,KARL,Karick Lake Lower - Blackwater River State Forest,SF,850.957.6140,all year,,,,WE ND FT DW SH RS,FL,29.6,NE,Milton,POINT(-86.645 30.894)
-86.641,30.896,KARU,Karick Lake Upper  - Blackwater River State Forest,SF,850.957.6140,all year,,,,WE FT DW SH RS,FL,29.8,NE,Milton,POINT(-86.641 30.896)
-81.502,28.757,KELL,Kelly,CP,407.889.4179,,,,,E DP DW SH,FL,4.9,N,Apopka,POINT(-81.502 28.757)
-81.869,29.519,KENW,Kenwood Rec Area,,,,,,,,FL,7.3,S,Interlachen,POINT(-81.869 29.519)
-81.023,27.539,KISS,Kissimmee Prairie State Park,SP,863.462.5360,all year,,,,E RS PA,FL,23.6,NW,Okeechobee,POINT(-81.023 27.539)
-81.815,26.431,KORE,Koreshan Historic State Park,SP,239.992.0311,all year,,,,E DP 40ft DW SH RS PA,FL,0.7,SW,Estero,POINT(-81.815 26.431)
-81.418,27.721,LAKE,Lake Arbuckle Co Park,CP,941.534.4340,all year,,30,,E ND DW SH L$,FL,7.1,E,Frostproof,POINT(-81.418 27.721)
-81.786,29.431,LKDE,Lake Delancy,NF,352.625.2520/850.523.8500,,,28,,NH ND NS NR,FL,7.8,W,Fort Gates,POINT(-81.786 29.431)
-81.637,29.012,LKDO,Lake Dorr,NF,352.669.3153/850.523.8500,,,59,,NH DW SH NR,FL,3.3,N,Altoona,POINT(-81.637 29.012)
-81.866,29.252,LKET,Lake Eaton,NF,352.625.2520/850.523.8500,,,22,,NH NR,FL,11.8,E,Silver Springs,POINT(-81.866 29.252)
-81.903,28.858,LKGR,Lake Griffin State Rec Area,SP,352.360.6760,all year,,,,WES DP 40ft DW SH RS PA,FL,0.3,SE,Fruitland Park,POINT(-81.903 28.858)
-81.38,27.969,LKKI,Lake Kissimmee State Park,SP,863.696.1112,all year,,,,E DP DW SH RS PA,FL,13.4,E,Lake Wales,POINT(-81.38 27.969)
-81.721,28.456,LKLO,Lake Louisa State Park,SP,352.394.3969,all year,,,,WES DP 70ft DW SH RS PA,FL,7.2,SE,Clermont,POINT(-81.721 28.456)
-82.349,27.475,LKMA,Lake Manatee State Park,SP,941.741.3028,all year,,,,E DP 60ft DW SH RS PA,FL,14,E,Bradenton,POINT(-82.349 27.475)
-81.322,28.841,LKMO,Lake Monroe,CP,386.668.3825,,,,,E DP DW SH,FL,2.8,S,Debary,POINT(-81.322 28.841)
-87.294,30.97,LKST,Lake Stone,CP,850.256.5555,,,,,E DP DW SH,FL,1.8,W,Century,POINT(-87.294 30.97)
-80.405,25.602,LARR,Larry and Penny Thompson Park,CP,305.232.1049,,,,,WE DP DW SH,FL,17,SW,Miami,POINT(-80.405 25.602)
-82.228,27.865,LITH,Lithia Springs,CP,813.744.5572,,,,,E DP DW SH NR,FL,,,,POINT(-82.228 27.865)
-82.381,27.658,LITM,Little Manatee River State Park,SP,813.671.5005,all year,,,,E RS PA,FL,6.3,SW,Wimauma,POINT(-82.381 27.658)
-81.416,30.46,LITT,Little Talbot Island State Park,SP,904.251.2320,,,,,E DP DW SH RS,FL,,,,POINT(-81.416 30.46)
-80.824,24.817,LONK,Long Key State Park,SP,305.664.4815,all year,,,,E DP DW SH RS PA,FL,0.8,SW,Layton,POINT(-80.824 24.817)
-80.647,25.417,LONP,Long Pine Key - Everglades National Park,NP,800.436.7275,,,,,NH DP NR,FL,,,,POINT(-80.647 25.417)
-80.47,27.872,LONG,Long Point,CP,321.952.4532,,,,,E DW SH,FL,14.7,S,Melbourne Beach,POINT(-80.47 27.872)
-84.644,30.096,MACK,Mack,NF,850.926.3561/850.523.8500,,,12,,NR,FL,9.6,W,Sopchoppy,POINT(-84.644 30.096)
-81.551,28.634,MAGN,Magnolia County Park,CP,850.235.1581,,,96,,WES DW SH,FL,4.3,SW,Apopka,POINT(-81.551 28.634)
-80.615,28.238,MANA,Manatee Cove Military - Patrick AFB,MIL,321.494.4787,,voted best - military only - do not use our lat/lon - contact them for directions and info,,,RS,FL,,,,POINT(-80.615 28.238)
-80.783,28.504,MANH,Manatee Hammock Park,CP,321.264.5083,,,177,,WES DW SH,FL,7.6,S,Titusville,POINT(-80.783 28.504)
-82.966,29.496,MANS,Manatee Springs State Park,SP,352.493.6072,all year,,,,E DP DW SH RS PA,FL,6.6,W,Chiefland,POINT(-82.966 29.496)
-81.106,24.71,MARA,Marathon Military,MIL,305.535.4565,,military only - do not use our lat/lon - contact them for directions and info,,,RS,FL,7.9,W,Marathon,POINT(-81.106 24.71)
-80.36,26.127,MARK,Markham Park,CP,954.389.2000,,wonderful county park with lots of full hookup sites-both back in and a few pull throughs-large rigs accepted-boat ramps-dog parks-swimming pool-hiking paths-model airplane field-shooting range,86,,WES DP DW SH,FL,5,SW,Sunrise,POINT(-80.36 26.127)
-86.418,30.455,MIDB,Mid Bay Shores Military,MIL,334.953.3509,,military only - do not use our lat/lon - contact them for directions and info,,,RS,FL,,,,POINT(-86.418 30.455)
-81.961,29.847,MIKE,Mike Roess Gold Head State Park,SP,352.473.4701,,,,,E DP NR,FL,6,NE,Keystone Heights,POINT(-81.961 29.847)
-81.114,25.869,MONU,Monument Lake - Big Cypress National Preserve,NP,239.695.1201,,,36,,NH ND FT DW NS NR,FL,12,E,Ochopee,POINT(-81.114 25.869)
-81.189,28.381,MOSS,Moss/Split Oak,CP,407.273.2327,all year,,,,E DP DW SH,FL,15.8,SE,Orlando,POINT(-81.189 28.381)
-81.139,28.789,MULL,Mullet Lake County Park,CP,407.788.0609,,,,,NH ND NS,FL,3.7,NW,Geneva,POINT(-81.139 28.789)
-82.355,28.756,MUTU,Mutual Mine - Withlacoochee State Forest,SF,352.754.6896,,,13,,NH ND FT DW NS NR L$,FL,5.7,S,Inverness,POINT(-82.355 28.756)
-82.315,27.24,MYAK,Myakka River State Park,SP,941.361.6511,all year,,,,WES DP DW SH RS PA,FL,14.8,SE,Sarasota,POINT(-82.315 27.24)
-84.499,30.051,MYRO,Myron B. Hodge City Park,CP,,,,,,E DP DW SH,FL,0.9,SW,Sopchoppy,POINT(-84.499 30.051)
-85.008,30.975,NEAL,Neals Landing Park,CP,,all year,,11,,NH DP DW SH L$,FL,19.1,N,Sneads,POINT(-85.008 30.975)
-84.176,30.199,NEWT,Newport County Park,CP,850.925.4530,,,13,,WES DW SH L$,FL,,,,POINT(-84.176 30.199)
-87.314,30.343,OAKG,Oak Grove Military - Pensacola NAS,MIL,850.452.2535,,voted best - military only - do not use our lat/lon - contact them for directions and info,,,RS,FL,7.9,SW,Pensacola,POINT(-87.314 30.343)
-82.44,30.248,OCEA,Ocean Pond,NF,386.752.2577/850.523.8500,all year,,67,,E DP 65ft FT DW SH NR L$,FL,3.1,N,Olustee,POINT(-82.44 30.248)
-84.503,30,OCHL,Ochlockonee River State Park,SP,850.962.2771,all year,,,,E DP DW SH RS PA,FL,4.2,S,Sopchoppy,POINT(-84.503 30)
-80.868,27.151,OKEE,Okee-Tantie Campground and Marina,CP,863.763.2622,,,270,,WES FT DW SH,FL,6.9,S,Okeechobee,POINT(-80.868 27.151)
-82.609,29.92,OLEN,Oleno State Park,SP,386.454.1853,all year,,,,E DP 50ft SH RS PA,FL,6.4,N,High Springs,POINT(-82.609 29.92)
-81.309,26.788,ORTO,Ortona South,COE,863.675.8400,all year,,,,WE DP DW SH RS PA,FL,8.2,E,Labelle,POINT(-81.309 26.788)
-82.477,27.17,OSCA,Oscar Scherer State Park,SP,941.483.5956,all year,,,,E DP DW SH RS PA,FL,2,SE,Osprey,POINT(-82.477 27.17)
-81.404,30.338,OSPR,Osprey Cove Military - Mayport NS,MIL,904.270.7808,,military only - do not use our lat/lon - contact them for directions and info,,,E DP FT DW SH RS,FL,0.4,NW,Atlantic Beach,POINT(-81.404 30.338)
-82.941,29.642,OTTE,Otter Springs County Park,CP,352.463.0800,,,100,,WES DP DW SH,FL,7.7,W,Trenton,POINT(-82.941 29.642)
-80.668,26.824,PAHO,Pahokee State Park,SP,,,,,,E DP DW SH NR,FL,0.3,NW,Pahokee,POINT(-80.668 26.824)
-85.754,30.182,PANA,Panama City CSS Military,MIL,850.234.4402,,military only - do not use our lat/lon - contact them - wifi throughout,,,RS,FL,5.8,W,Panama City,POINT(-85.754 30.182)
-84.945,30.87,PARR,Parramore Landing,CP,386.749.2721,,,,,E DW SH,FL,11.3,N,Sneads,POINT(-84.945 30.87)
-82.298,29.519,PAYN,Paynes Prairie State Park,SP,352.466.3397,all year,,,,E DP 50ft DW SH RS PA,FL,1.5,NW,Micanopy,POINT(-82.298 29.519)
-81.401,30.394,PELR,Pelican Roost RV Military - Mayport NS,MIL,904.270.7808,all year,voted best - military only - do not use our lat/lon - contact them for directions and info,,,WE DP FT DW SH RS,FL,15.8,E,Jacksonville,POINT(-81.401 30.394)
-80.283,27.111,PHIP,Phipps County Park,CP,772.287.6565,,,,,E DW SH,FL,6.3,S,Stuart,POINT(-80.283 27.111)
-85.882,30.429,PINE,Pine Log State Forest,SF,850.535.2888,,,20,,WE DP DW SH NR,FL,1.4,S,Ebro,POINT(-85.882 30.429)
-81.24,29.654,PRIN,Princess Place Preserve,CP,386.313.4020,,tents only,,,NH ND NS,FL,5.2,N,Palm Coast,POINT(-81.24 29.654)
-80.153,26.306,QUIE,Quiet Waters Park,CP,954.360.1315,,rent a tent only,,,E,FL,3.4,W,Deerfield Beach,POINT(-80.153 26.306)
-82.487,27.827,RACC,Raccoon Creek Military - MacDill AFB,MIL,813.840.6919,,military only - do not use our lat/lon - contact them for directions and info,,,RS,FL,8.7,S,Tampa,POINT(-82.487 27.827)
-82.422,29.088,RAIN,Rainbow Springs State Park,SP,352.465.8550,all year,,,,WES DP DW SH RS PA,FL,3.6,NE,Dunnellon,POINT(-82.422 29.088)
-85.613,30.095,RAPT,Raptor Ranch - Tyndall AFB Military,MIL,850.283.2798,,military only - do not use our lat/lon - contact them for directions and info,,,E DP FT DW SH RS,FL,1.8,NW,Tyndall Afb,POINT(-85.613 30.095)
-82.201,28.573,RIVE,River Jct - Withlacoochee State Forest,SF,352.754.6896,,,20,,NH FT DW SH NR L$,FL,5.2,N,Ridge Manor,POINT(-82.201 28.573)
-86.433,30.496,ROCK,Rocky Bayou State Park,SP,850.833.9144,all year,,,,E DP 50ft DW SH RS PA,FL,3.3,SE,Niceville,POINT(-86.433 30.496)
-81.801,29.521,RODM,Rodman Recreation Area,SP,386. 326.2846,all year,,,,E RS PA,FL,13.2,SW,Palatka,POINT(-81.801 29.521)
-82.295,29.042,ROSS,Ross Prairie,SP,352.732.2606,all year,,,,E DP SH RS PA,FL,,,,POINT(-82.295 29.042)
-81.886,28.056,SADD,Saddle Creek County Park,CP,863.534.4340,,,,,WE DP L$,FL,4.1,E,Lakeland,POINT(-81.886 28.056)
-81.732,29.357,SALT,Salt Springs,NF,352.625.2520/850.523.8500,all year,,267,,WES DP DW SH RS,FL,27.3,NE,Ocala,POINT(-81.732 29.357)
-82.094,29.106,SANT,Santos Rec Area State Park,SP,352.369.2693,all year,trailhead and campgound,24,,WE DP FT DW SH RS PA,FL,6.3,SE,Ocala,POINT(-82.094 29.106)
-80.306,27.382,SAVA,Savannas Recreational Park,CP,800.789.5776,early may-late sep,Very nice out of the way county campground - very clean with canoeing available if not in drought.,56,,WES DP FT DW SH RS,FL,4.7,S,Fort Pierce,POINT(-80.306 27.382)
-80.446,27.856,SEBA,Sebastian Inlet State Park,SP,321.984.4852,all year,,,,E DP 40ft DW SH RS PA,FL,15.3,N,Vero Beach,POINT(-80.446 27.856)
-81.727,29.329,SHAN,Shanty Pond Recreation Area,NF,352.625.2520/850.523.8500,,,120,,NH ND NS NR L$,FL,22.7,S,Palatka,POINT(-81.727 29.329)
-83.063,29.209,SHEL,Shell Mound County Park,CP,352.543.6153,,,,,E DP DW SH,FL,5.2,N,Cedar Key,POINT(-83.063 29.209)
-83.202,29.398,SHIR,Shired Creek County Park,CP,,,,,,E ND NS L$,FL,16.9,S,Cross City,POINT(-83.202 29.398)
-81.77,24.584,SIGS,Sigsbee RV Military - Key West NAS,MIL,305.293.4432,,military only - do not use our lat/lon - contact them for directions and info,,,RS,FL,2.1,N,Key West,POINT(-81.77 24.584)
-84.407,30.406,SILL,Silver Lake,,,,,,,NH DP,FL,7.8,W,Tallahassee,POINT(-84.407 30.406)
-82.218,28.576,SILV,Silver Lake  - Withlacoochee State Forest,SF,352.754.6896,,,23,,WE FT DW SH NR,FL,5.8,N,Ridge Manor,POINT(-82.218 28.576)
-82.051,29.201,SILR,Silver River State Park,SP,352.236.7148,all year,,59,,WE  DP DW SH RS PA,FL,5.5,E,Ocala,POINT(-82.051 29.201)
-80.733,26.681,SOUT,South Bay RV County Park,CP,877.992.9915,,,,,E DP DW SH,FL,1.5,NW,South Bay,POINT(-80.733 26.681)
-85.743,30.135,STAN,St. Andrews State Park,SP,850.233.5140,all year,,,,E DP SH RS PA,FL,5.2,W,Panama City,POINT(-85.743 30.135)
-84.742,29.722,STGE,St. George Island State Park,SP,850.927.2111,all year,,,,E DP SH RS PA,FL,14.5,E,Appalachicola,POINT(-84.742 29.722)
-85.395,29.75,STJO,St. Joseph Peninsula State Park,SP,850.227.1327,all year,,,,E DP SH RS PA,FL,7,SW,Port St Joe,POINT(-85.395 29.75)
-80.284,27.111,STLU,St. Lucie Lock,COE,772.287.1382,all year,,,,E DP 45ft SH RS PA,FL,6.3,S,Stuart,POINT(-80.284 27.111)
-82.76,30.33,STEP,Stephen Foster State Park,SP,386.397.2733,all year,,,,E DP 100ft DW SH RS PA,FL,0.1,W,White Springs,POINT(-82.76 30.33)
-83.166,30.378,SUWA,Suwannee River State Park,SP,386.362.2746,all year,,,,WES DP 55ft DW SH RS PA,FL,12.3,NW,Live Oak,POINT(-83.166 30.378)
-80.171,26.039,TYPA,T.Y. Park,,,,,,,,FL,2.3,NW,Hollywood,POINT(-80.171 26.039)
-84.937,30.739,THRE,Three Rivers State Park,SP,850.482.9006,all year,,,,E DP 50ft DW SH RS PA,FL,2.3,N,Sneads,POINT(-84.937 30.739)
-82.418,28.73,TILL,Tillis Hill  - Withlacoochee State Forest,SF,352.754.6896,,,37,,E DP FT DW SH NR,FL,9.4,SE,Lecanto,POINT(-82.418 28.73)
-81.085,29.342,TOMO,Tomoka State Park,SP,386.676.4050,all year,,,,E DP DW SH RS PA,FL,4.3,NW,Ormond Beach,POINT(-81.085 29.342)
-80.171,26.039,TOPE,Topeekeegee Yugnee County Park,CP,954.985.1980,,,60,,WE DP DW SH,FL,2.3,NW,Hollywood,POINT(-80.171 26.039)
-86.3,30.375,TOPS,Topsail Hill Preserve State Park,SP,850.267.0299,all year,,,,WES DP DW SH RS PA,FL,4.5,W,Santa Rosa Beach,POINT(-86.3 30.375)
-84.951,30.57,TORR,Torreya State Park,SP,850.643.2674,all year,,,,E DP DW SH RS PA,FL,9.6,N,Bristol,POINT(-84.951 30.57)
-81.657,28.768,TRIM,Trimble County Park,CP,,,,15,,WE,FL,1.6,W,Tangerine,POINT(-81.657 28.768)
-81.481,28.506,TURK,Turkey Lake City Park,CP,407.299.5581,,,,,WES,FL,6.6,W,Orlando,POINT(-81.481 28.506)
-81.693,26.724,WPFR,W. P. Franklin,COE,239.694.8770,all year,,,,E DP DW SH RS PA,FL,5.1,W,Alva,POINT(-81.693 26.724)
